product_id,category,brand,is_amazon_owned
1970,Books,"Green, Hensley and Anderson",True
1971,Books,Hudson-Randolph,False
1972,Books,"Goodwin, Cline and Smith",False
1973,Electronics,Miles Group,True
1974,Electronics,Schmidt Inc,False
1975,Electronics,Schultz-Mercer,True
1976,Fashion,Franklin-Miller,False
1977,Fashion,Smith-Martin,False
1978,Fashion,Guerrero Inc,True
1979,Books,Perez-Page,False
1980,Books,Taylor-Brown,False
1981,Fashion,Lee-Peterson,False
1982,Books,Weeks-Guerrero,False
1983,Electronics,Marquez and Sons,True
1984,Books,Mccall-Heath,True
1985,Fashion,"Mitchell, Mcbride and Griffith",False
1986,Electronics,Stone-Collins,True
1987,Home,Green-Davis,True
1988,Fashion,Reed-Richards,True
1989,Electronics,Eaton-Newman,False
1990,Books,Brown-Jones,True
1991,Electronics,Massey-Coleman,True
1992,Fashion,Pierce-Morrow,False
1993,Books,Wilkinson PLC,True
1994,Books,Cruz-Benson,True
1995,Electronics,Castaneda LLC,True
1996,Books,Ayers-Wilcox,True
1997,Home,Thomas Inc,True
1998,Fashion,Francis-Gordon,False
1999,Books,Rios Group,True
2000,Books,"Arellano, Jones and Jacobs",False
2001,Electronics,"Larsen, Harrison and Moore",True
2002,Electronics,Martinez Group,False
2003,Electronics,Clark Ltd,True
2004,Electronics,Casey-Brown,True
2005,Books,Madden and Sons,False
2006,Books,Mueller PLC,True
2007,Books,"Brewer, Reeves and Peters",True
2008,Books,Scott PLC,True
2009,Fashion,Smith-Rodriguez,True
2010,Home,"Russell, Caldwell and Davis",True
2011,Books,"Martinez, Allen and Mendez",False
2012,Books,"Wilson, Kelly and Gardner",False
2013,Books,Lang-Yates,True
2014,Home,"Lewis, Ramirez and Kidd",False
2015,Electronics,Freeman-Ballard,True
2016,Electronics,"Pope, Kane and Moore",False
2017,Electronics,"Olson, Henry and Arellano",True
2018,Fashion,"Graham, Cooper and Odonnell",True
2019,Books,"Ryan, Bean and Moreno",True
2020,Home,"Lewis, Martin and Valdez",True
2021,Electronics,Landry and Sons,False
2022,Home,Reyes PLC,False
2023,Home,"Nixon, Horton and Jones",False
2024,Electronics,Wright-Peters,False
2025,Electronics,"Petersen, Caldwell and Phillips",True
2026,Home,Swanson-Miller,True
2027,Books,"Mann, Collins and Smith",True
2028,Books,Montoya Inc,True
2029,Home,Clarke-Miller,True
2030,Fashion,Costa Group,True
2031,Books,Robinson and Sons,False
2032,Electronics,Johns-Hernandez,True
2033,Electronics,"Payne, Evans and Gutierrez",False
2034,Fashion,Vincent-Lucero,False
2035,Books,"Clark, Olson and Anderson",False
2036,Electronics,Decker-Paul,True
2037,Fashion,"Martinez, Lynch and Lopez",True
2038,Books,Baker-Adams,False
2039,Home,Baxter-Cross,True
2040,Electronics,"Thomas, Lopez and Nichols",False
2041,Books,Hahn-Davis,False
2042,Home,Nelson Group,False
2043,Electronics,Taylor PLC,True
2044,Home,Ellis and Sons,True
2045,Books,Walsh-Gonzales,False
2046,Fashion,Hernandez-Davis,True
2047,Home,Carroll-Salazar,False
2048,Home,Leach-Hampton,True
2049,Fashion,Parks-Huynh,False
2050,Electronics,"Chandler, Vasquez and Scott",True
2051,Books,King-Le,True
2052,Fashion,Warner-Wilson,True
2053,Fashion,Krause Inc,False
2054,Books,Gregory-Roberson,False
2055,Books,Zavala-Miles,False
2056,Home,Harmon-Wood,False
2057,Books,"Ross, Mason and Doyle",False
2058,Fashion,Jacobs-Figueroa,False
2059,Electronics,Joseph and Sons,False
2060,Fashion,"Walsh, Madden and Jones",False
2061,Books,Murray-Phillips,False
2062,Fashion,Matthews Ltd,True
2063,Books,"Lee, Robinson and Love",True
2064,Electronics,"Carter, Stuart and Johnson",True
2065,Electronics,Jackson PLC,False
2066,Electronics,Fuentes-Bennett,True
2067,Fashion,"Floyd, Taylor and Perez",False
2068,Electronics,Hampton-Golden,True
2069,Electronics,Ray Group,True
2070,Fashion,"Cox, Brown and Martinez",True
2071,Electronics,Bell-Young,True
2072,Fashion,"Wells, Stewart and Allen",False
2073,Electronics,Bernard-Lang,False
2074,Electronics,"Ortiz, Morales and Meyer",True
2075,Books,"Thompson, Brady and Harding",False
2076,Books,"Vincent, Conner and Gonzalez",False
2077,Electronics,Harris Group,False
2078,Books,Howard-Floyd,True
2079,Electronics,Walter-Cruz,False
2080,Books,"Sherman, Wilson and Gordon",False
2081,Home,Ramirez Group,False
2082,Electronics,Olson PLC,False
2083,Fashion,Cook-Grant,False
2084,Books,Brown and Sons,True
2085,Books,Summers LLC,True
2086,Fashion,Jones-Johnson,True
2087,Books,Smith Ltd,False
2088,Fashion,Mckinney-Davis,False
2089,Electronics,"Lopez, Simmons and Young",True
2090,Home,Rodriguez Inc,False
2091,Electronics,Lopez PLC,True
2092,Books,Perry-Ballard,True
2093,Fashion,"Martin, Smith and Peters",False
2094,Books,"Martinez, Rodriguez and Calderon",False
2095,Home,Woodard-Munoz,True
2096,Electronics,"Hernandez, Ochoa and Lindsey",False
2097,Books,Frazier Inc,False
2098,Home,"Chambers, Brock and Peterson",True
2099,Fashion,Thomas-Webb,False
2100,Home,"Wells, Wall and Simpson",False
2101,Fashion,"Weeks, Gray and Smith",True
2102,Electronics,"Carlson, Espinoza and Perez",True
2103,Fashion,"Rivera, Charles and Hayes",False
2104,Books,"Hogan, Madden and Rhodes",False
2105,Electronics,Woodward Ltd,False
2106,Home,"Thomas, Lee and Hansen",False
2107,Fashion,"Ross, Nguyen and West",True
2108,Books,"Braun, Berry and Higgins",True
2109,Books,Hodges-Hopkins,True
2110,Electronics,Roberts-Garza,False
2111,Books,Daniels Ltd,False
2112,Fashion,Hernandez-Elliott,False
2113,Home,Sullivan PLC,False
2114,Books,Simmons-Jackson,True
2115,Electronics,Cardenas-Lawson,True
2116,Home,Wilson Group,True
2117,Electronics,Merritt Inc,True
2118,Fashion,"Watson, Bates and Benson",False
2119,Fashion,"Garza, Little and Reese",False
2120,Home,Flowers LLC,True
2121,Fashion,"Johnson, Blackburn and Hunt",False
2122,Books,Valdez Inc,True
2123,Home,Jones and Sons,True
2124,Fashion,"Boyer, Deleon and Clark",True
2125,Books,Johnson Group,False
2126,Books,Brown LLC,True
2127,Books,Larson and Sons,True
2128,Electronics,Gomez-Edwards,True
2129,Books,Hicks Group,False
2130,Home,Payne Inc,False
2131,Fashion,"Paul, Mitchell and Aguilar",False
2132,Fashion,"Gonzalez, Parker and Roberts",False
2133,Books,Lambert Group,False
2134,Fashion,Hanson and Sons,True
2135,Home,Wilkinson Inc,False
2136,Electronics,Castro and Sons,False
2137,Home,Wallace-Parker,False
2138,Electronics,Moore-Moreno,True
2139,Books,Harris-Adams,True
2140,Fashion,"Turner, Reynolds and Edwards",False
2141,Books,Hernandez-Preston,False
2142,Electronics,"Wright, Edwards and Moore",True
2143,Home,Sweeney PLC,False
2144,Books,"Walter, Arias and Cohen",True
2145,Fashion,Sherman-Murphy,False
2146,Home,Moon-Hensley,True
2147,Fashion,"Mendoza, Watson and Taylor",True
2148,Electronics,Hayes and Sons,False
2149,Fashion,Burke-Spence,True
2150,Books,Warner Inc,True
2151,Books,Morrow-Pena,True
2152,Electronics,King-Abbott,False
2153,Books,Anderson Ltd,False
2154,Electronics,Miller Ltd,True
2155,Home,Morales-Yoder,True
2156,Fashion,Klein Inc,True
2157,Home,Mcfarland-Chen,False
2158,Electronics,Lee and Sons,True
2159,Fashion,"Blackburn, Roy and Wilson",False
2160,Home,Lyons and Sons,False
2161,Electronics,Mooney Group,True
2162,Fashion,Dawson-Johnston,False
2163,Electronics,Steele Inc,False
2164,Books,Randall-Atkinson,False
2165,Fashion,Harrison PLC,False
2166,Electronics,Vance-Morgan,False
2167,Home,"Rios, Harvey and Mora",True
2168,Fashion,Martin LLC,True
2169,Fashion,Newman LLC,False
2170,Electronics,"Robles, Arnold and Jones",True
2171,Books,Hull and Sons,False
2172,Books,Garcia-Schmidt,False
2173,Home,Bartlett Ltd,False
2174,Electronics,Dillon-Wilson,True
2175,Home,"Reed, Martinez and Carney",True
2176,Home,Carey Group,False
2177,Books,"Russell, Campbell and Smith",True
2178,Fashion,Duncan-Phillips,False
2179,Books,Mckenzie LLC,True
2180,Fashion,Gallegos-Salinas,False
2181,Electronics,Phillips-Brown,False
2182,Fashion,Alvarez-Boone,False
2183,Books,Cooper-Cunningham,False
2184,Electronics,"Schultz, Reyes and Taylor",False
2185,Electronics,Mercer Ltd,False
2186,Fashion,Carney Ltd,True
2187,Home,"Potter, Bond and Briggs",False
2188,Books,"Ayala, Williams and Lee",True
2189,Home,"Sanchez, Sampson and Glover",True
2190,Home,"Gonzalez, Oconnor and Howard",True
2191,Books,"Greene, Spears and Alexander",False
2192,Home,"Reeves, Cox and Watson",True
2193,Books,Walsh-Brown,True
2194,Books,"Burton, Pittman and Coleman",False
2195,Books,Bishop-Rodriguez,False
2196,Fashion,Sanchez Inc,True
2197,Books,"Burch, Barnes and Middleton",True
2198,Home,"Payne, Harris and Chandler",False
2199,Electronics,"Newman, Smith and Harvey",True
2200,Books,"Mahoney, Rios and Kent",False
2201,Electronics,"Wilson, Evans and Chavez",False
2202,Home,Lopez-Cooper,True
2203,Electronics,Montoya-Dixon,True
2204,Fashion,Villa Group,False
2205,Books,Mccullough-Rodriguez,True
2206,Home,Farrell-Randolph,False
2207,Fashion,Humphrey-Hernandez,False
2208,Fashion,Johnson Group,False
2209,Books,Young-Cox,False
2210,Books,Diaz PLC,False
2211,Home,Bass-Taylor,True
2212,Fashion,Smith Group,True
2213,Home,"Lutz, Barnes and Cox",False
2214,Electronics,Miranda Ltd,False
2215,Home,"Huff, Mack and Acosta",True
2216,Fashion,Roberts-Green,False
2217,Home,"Johnson, Oconnell and Perez",True
2218,Fashion,"Holmes, Owen and Hamilton",True
2219,Books,Chase and Sons,False
2220,Books,"Gardner, Clark and Murphy",False
2221,Fashion,Thompson-Tanner,True
2222,Books,Hubbard-Hill,False
2223,Home,Hernandez and Sons,False
2224,Fashion,Ferguson Inc,False
2225,Home,Davis Group,False
2226,Home,Ross Inc,False
2227,Electronics,Reyes Group,True
2228,Home,"Hernandez, Brown and Riley",True
2229,Books,"Anderson, Edwards and Andrews",False
2230,Home,"Gordon, Schmitt and Rodriguez",False
2231,Fashion,"Wood, Ellison and Taylor",False
2232,Home,Carpenter-Palmer,True
2233,Fashion,Roberts-Chan,True
2234,Home,"Martinez, Johnson and Garcia",False
2235,Electronics,"Taylor, Wilson and Harris",False
2236,Home,Herman-Davies,False
2237,Books,Jackson-Elliott,False
2238,Home,White-Campbell,True
2239,Electronics,Mills PLC,True
2240,Books,Gonzalez Ltd,False
2241,Fashion,Scott and Sons,False
2242,Electronics,Simmons-Barton,False
2243,Fashion,Bauer-Fisher,False
2244,Fashion,Tucker-Roman,False
2245,Electronics,"Adams, Miles and Miller",False
2246,Fashion,Orr LLC,False
2247,Home,Jones PLC,True
2248,Electronics,Howard LLC,True
2249,Books,"Carroll, Eaton and Browning",True
2250,Home,Johnson-Humphrey,False
2251,Home,Garza and Sons,True
2252,Home,Baker Group,True
2253,Fashion,Smith-Duncan,False
2254,Electronics,Valdez-Horton,False
2255,Books,Martin and Sons,False
2256,Electronics,"Bentley, Lamb and Dennis",False
2257,Books,"Chapman, Wells and Lopez",True
2258,Home,Kane-Rodgers,True
2259,Books,"Jacobs, Dawson and Bass",True
2260,Home,Thomas-Garcia,False
2261,Books,Callahan-Stanton,True
2262,Electronics,Smith PLC,False
2263,Books,Turner-Harmon,False
2264,Fashion,Butler-Jones,False
2265,Electronics,Barber-Collins,False
2266,Books,Mccarthy-Luna,True
2267,Books,Glenn-Allen,True
2268,Electronics,"Williams, Richardson and Moore",False
2269,Fashion,Freeman LLC,False
2270,Books,"Gutierrez, Long and Briggs",True
2271,Fashion,"Silva, Anderson and Harris",False
2272,Fashion,Phillips Group,True
2273,Home,"Torres, Lopez and Mora",True
2274,Fashion,Moran-Mitchell,True
2275,Electronics,Miller Inc,False
2276,Books,"Garcia, Collins and Lewis",False
2277,Electronics,"Brewer, Wright and Winters",False
2278,Fashion,"Contreras, Bryant and Garcia",False
2279,Books,Browning and Sons,False
2280,Books,"Estes, Jones and Scott",False
2281,Fashion,"Pierce, Carpenter and Jackson",True
2282,Fashion,"Taylor, Brown and Harris",True
2283,Home,Harris Ltd,False
2284,Fashion,Lowery Group,True
2285,Home,Meyer Ltd,False
2286,Books,"Dudley, Powell and Blackwell",False
2287,Books,Guerra and Sons,True
2288,Books,Harmon Ltd,True
2289,Books,"Flores, Davis and Green",False
2290,Electronics,"Bartlett, Stewart and Harris",False
2291,Home,Quinn Group,False
2292,Fashion,"Snow, Lane and Pacheco",False
2293,Books,"Arnold, Curtis and Snyder",False
2294,Fashion,"Simon, Arnold and Nash",True
2295,Home,Perez-Molina,True
2296,Electronics,"Barker, Palmer and Solis",True
2297,Fashion,Andrews Group,False
2298,Electronics,Scott-Young,True
2299,Books,Rodriguez-White,True
2300,Home,Atkinson and Sons,False
2301,Home,Smith Group,True
2302,Home,Rice Group,False
2303,Electronics,James-Robinson,True
2304,Home,Vega PLC,False
2305,Fashion,Clark LLC,True
2306,Electronics,Daniels PLC,True
2307,Home,Day-Sparks,True
2308,Books,Martinez-Stephens,True
2309,Electronics,Gonzalez-Hill,False
2310,Electronics,Boyd LLC,False
2311,Books,"Jennings, Olson and Madden",False
2312,Books,"Perez, Webster and Wade",True
2313,Electronics,Rodriguez-Nunez,True
2314,Electronics,Fry-Kent,False
2315,Home,Howard LLC,False
2316,Fashion,Ellison Group,True
2317,Fashion,Cisneros-Mendoza,False
2318,Home,Ward-Stuart,True
2319,Home,Reynolds and Sons,False
2320,Electronics,Stewart LLC,True
2321,Home,"Clark, George and Ortega",True
2322,Fashion,"White, Miller and Kelly",True
2323,Electronics,"Torres, Thomas and Scott",True
2324,Electronics,"Jensen, Graves and Fitzpatrick",True
2325,Home,Marshall Group,False
2326,Books,Bell-Cummings,False
2327,Home,Neal-Sandoval,True
2328,Home,Nguyen-Martin,False
2329,Books,"Spence, Robinson and Henson",False
2330,Electronics,"Fleming, Fuentes and Hart",True
2331,Electronics,Green-Martinez,False
2332,Electronics,"Brock, Dixon and Turner",False
2333,Books,"Wallace, Fritz and Allen",True
2334,Home,"Arroyo, Ellis and Rice",True
2335,Fashion,Hamilton-Evans,True
2336,Electronics,Wilson Group,False
2337,Fashion,Tanner Ltd,False
2338,Home,Benson-Park,False
2339,Books,"Johnson, Stevenson and Bernard",True
2340,Books,"Morris, Winters and Martinez",False
2341,Fashion,"Strickland, Marshall and Lopez",False
2342,Books,"Kelley, Harrison and Bradley",True
2343,Books,"Anderson, Johnson and House",False
2344,Home,Thompson-Evans,False
2345,Electronics,Fischer PLC,True
2346,Books,Savage-Marshall,True
2347,Fashion,Zuniga LLC,False
2348,Books,Scott Group,True
2349,Fashion,Harris PLC,True
2350,Books,Davis-Ryan,True
2351,Home,"Cameron, Wood and Hicks",True
2352,Home,Chambers-Cooke,True
2353,Fashion,"Cooper, Petty and Martin",True
2354,Electronics,Phillips-Campbell,True
2355,Home,"Griffith, Nelson and Gallagher",False
2356,Home,Robinson-Davis,True
2357,Home,"Rowe, Hall and Cohen",True
2358,Books,Villegas-Black,False
2359,Fashion,Gomez-Watson,True
2360,Fashion,Brady-Moore,False
2361,Fashion,Baker-Spears,True
2362,Electronics,Payne Group,True
2363,Electronics,Allen-Jackson,True
2364,Fashion,West LLC,True
2365,Electronics,"Hawkins, Zamora and Maynard",True
2366,Home,Burns Ltd,True
2367,Home,Davis-Ford,False
2368,Home,"Castro, Henry and Ali",False
2369,Books,Daniels Inc,True
2370,Books,Ryan Group,True
2371,Books,"Allen, Jennings and Delgado",True
2372,Fashion,Andrews Group,True
2373,Home,Cruz-James,True
2374,Electronics,Malone Group,False
2375,Home,Clark Ltd,False
2376,Electronics,Moore-Huffman,True
2377,Fashion,Torres-Ramsey,True
2378,Home,Berry-Porter,True
2379,Fashion,Sutton-Montoya,False
2380,Electronics,"Payne, Lewis and White",False
2381,Books,"Russell, Smith and Wagner",False
2382,Fashion,"Jacobs, Vincent and Jimenez",True
2383,Electronics,Ramos-Jackson,True
2384,Electronics,"Washington, Lopez and Petersen",False
2385,Home,Santana-Schaefer,False
2386,Fashion,"Barnett, Clark and Payne",True
2387,Books,"Ramirez, Nelson and Hill",True
2388,Books,Curtis-Parker,True
2389,Electronics,"Reid, Sandoval and Gibbs",True
2390,Books,Fox Inc,False
2391,Electronics,"Vasquez, Mitchell and Warner",False
2392,Books,Cooper LLC,False
2393,Fashion,Myers LLC,True
2394,Home,Smith Group,False
2395,Fashion,West Inc,False
2396,Electronics,Carney Ltd,True
2397,Electronics,Jones-Hatfield,False
2398,Electronics,"Baldwin, Gonzales and Smith",True
2399,Electronics,Avila-Patterson,False
2400,Fashion,Coleman-Bryan,False
2401,Electronics,Lee PLC,False
2402,Home,Santiago-Maldonado,True
2403,Home,Meyers-Calderon,False
2404,Fashion,Welch-Lawrence,False
2405,Books,"Haas, Greene and Perez",True
2406,Fashion,Peters PLC,True
2407,Electronics,Rodriguez PLC,False
2408,Electronics,"Gordon, Weber and Howard",True
2409,Home,"Arroyo, Moore and Oliver",True
2410,Home,Gonzalez PLC,True
2411,Electronics,Buck-Morrison,False
2412,Fashion,Gonzalez-Parker,True
2413,Home,Jenkins-Williams,False
2414,Fashion,Vasquez-Blake,False
2415,Electronics,Leon LLC,False
2416,Books,Morrison PLC,True
2417,Home,"Rodriguez, Sullivan and Collins",False
2418,Home,"Pierce, Mcdowell and Miller",False
2419,Home,Carrillo-Santos,False
2420,Electronics,Morrison-Holmes,False
2421,Fashion,Martin-Clark,True
2422,Home,"Johnson, Davis and Baker",True
2423,Home,"Simpson, Anderson and Brown",False
2424,Home,Velasquez LLC,True
2425,Electronics,"Glover, Diaz and Fleming",True
2426,Home,Orozco Inc,True
2427,Electronics,"Jackson, Coffey and Higgins",True
2428,Fashion,Turner LLC,True
2429,Books,"Lewis, Davis and Lang",False
2430,Books,Carter PLC,False
2431,Electronics,Jackson-Salazar,False
2432,Fashion,Robinson Group,True
2433,Home,Watkins-Gibbs,False
2434,Electronics,"Bell, Tucker and Brooks",False
2435,Fashion,"Vazquez, Robinson and Taylor",False
2436,Fashion,Holmes LLC,True
2437,Electronics,Smith-Foster,True
2438,Home,"Sullivan, Velasquez and Baker",False
2439,Books,"Green, Young and Meyers",True
2440,Electronics,Miller LLC,True
2441,Books,Gilbert-Patterson,True
2442,Fashion,"Thomas, Davis and Palmer",False
2443,Books,Thomas Inc,True
2444,Electronics,Robinson Group,True
2445,Electronics,"Grant, Robertson and Santos",False
2446,Books,"Turner, Brown and Carter",False
2447,Home,Butler LLC,True
2448,Electronics,Hebert-Brown,False
2449,Home,Barry Inc,False
2450,Electronics,"Brown, Randolph and Galloway",True
2451,Home,Ferguson Inc,True
2452,Home,Garner and Sons,True
2453,Home,Preston PLC,True
2454,Home,Conway Inc,True
2455,Electronics,Smith-Mendez,True
2456,Fashion,Moore-Alvarado,False
2457,Electronics,Carter LLC,False
2458,Electronics,Richardson-Knight,True
2459,Electronics,King Ltd,False
2460,Home,Mendez-Miller,False
2461,Electronics,"Cohen, Burnett and Rosales",True
2462,Fashion,Alvarez-Roach,False
2463,Electronics,Osborne PLC,True
